year,code,name,file_name,file_link
2013,sz000422,湖北宜化,2013年年度报告_(3523k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-29/63942553.PDF
2013,sz000953,*ST河化,2013年年度报告(更新后)_(2133k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-29/63942471.PDF
2013,sz600282,南钢股份,2013年年度报告_(2922k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-29/63942419.PDF
2013,sz600768,宁波富邦,2013年年度报告_(1784k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-29/63942389.PDF
2013,sz600870,厦华电子,2013年年度报告(修订版)_(1971k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-29/63942381.PDF
2013,sz000096,广聚能源,2013年年度报告_(1388k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-29/63942379.PDF
2013,sz000883,湖北能源,2013年年度报告_(5079k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-29/63942257.PDF
2013,sz000506,中润资源,2013年年度报告_(1577k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-29/63942031.PDF
2013,sz600208,新湖中宝,2013年年度报告(修订版)_(3082k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-29/63942006.PDF
2013,sz600123,兰花科创,2013年年度报告_(6811k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-29/63941983.PDF
2013,sz600175,美都控股,2013年年度报告_(2639k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-29/63941942.PDF
2013,sz601106,中国一重,2013年年度报告(修订版)_(3101k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-29/63941896.PDF
2013,sz000032,深桑达Ａ,2013年年度报告_(3396k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-29/63941824.PDF
2013,sz300022,吉峰农机,2013年年度报告_(4340k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-29/63941536.PDF
2013,sz002558,世纪游轮,2013年年度报告_(684k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-29/63941490.PDF
2013,sz000799,酒 鬼 酒,2013年年度报告_(2557k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-29/63941395.PDF
2013,sz000518,四环生物,2013年年度报告_(2119k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-29/63941366.PDF
2013,sz600005,武钢股份,2013年年度报告_(2062k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-29/63941203.PDF
2013,sz600469,风神股份,2013年年度报告_(4171k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-29/63941173.PDF
2013,sz600257,大湖股份,2013年年度报告(修订版)_(1764k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-29/63941109.PDF
2013,sz603308,应流股份,2013年年度报告_(1937k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-29/63941076.PDF
2013,sz000976,春晖股份,2013年年度报告_(888k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-29/63940036.PDF
2013,sz601677,明泰铝业,2013年年度报告_(3435k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-29/63939760.PDF
2013,sz000882,华联股份,2013年年度报告_(859k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-29/63939525.PDF
2013,sz000738,中航动控,2013年年度报告_(3138k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-29/63939345.PDF
2013,sz430692,杰纳瑞,2013年年度报告_(1607k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-28/63947742.PDF
2013,sz430176,中教股份,2013年年度报告_(2046k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-28/63945558.PDF
2013,sz430289,华索科技,2013年年度报告_(2403k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-28/63945435.PDF
2013,sz430092,易生创新,2013年年度报告_(970k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-28/63945427.PDF
2013,sz430455,德联科技,2013年年度报告_(1916k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-28/63945423.PDF
2013,sz430347,地大信息,2013年年度报告_(773k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-28/63945385.PDF
2013,sz430061,富机达能,2013年年度报告(更新后)_(2208k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-28/63945380.PDF
2013,sz430067,维信通,2013年年度报告_(1048k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-28/63945378.PDF
2013,sz430084,星和众工,2013年年度报告_(783k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-28/63945374.PDF
2013,sz430570,蓝星科技,2013年年度报告_(2988k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-28/63945367.PDF
2013,sz430666,绿伞化学,2013年年度报告_(3260k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-28/63945337.PDF
2013,sz400055,国 瓷 3,2013年年度报告_(1257k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-28/63944009.PDF
2013,sz430043,世纪东方,2013年年度报告_(2180k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-28/63944066.PDF
2013,sz430686,华盛控股,2013年年度报告_(3130k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-28/63943937.PDF
2013,sz400001,大自然 5,2013年年度报告_(817k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-28/63943923.PDF
2013,sz430095,航星股份,2013年年度报告_(7210k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-28/63943874.PDF
2013,sz430317,日升天信,2013年年度报告_(1740k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-28/63943983.PDF
2013,sz430259,华宿电气,2013年年度报告_(851k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-28/63943783.PDF
2013,sz430203,兴和鹏,2013年年度报告_(1245k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-28/63943776.PDF
2013,sz430251,光电高斯,2013年年度报告_(1030k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-28/63943769.PDF
2013,sz430083,中科联众,2013年年度报告_(1490k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-28/63943758.PDF
2013,sz430252,联宇技术,2013年年度报告_(1856k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-28/63943754.PDF
2013,sz430663,大陆机电,2013年年度报告_(1119k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-28/63943736.PDF
2013,sz400021,鞍一工 3,2013年年度报告_(2326k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-28/63943717.PDF
2013,sz430624,中天金谷,2013年年度报告_(993k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-28/63943712.PDF
2013,sz430487,佳信捷,2013年年度报告_(2368k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-28/63943705.PDF
2013,sz430360,竹邦能源,2013年年度报告_(2353k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-28/63943688.PDF
2013,sz430698,康普常青,2013年年度报告_(931k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-28/63943279.PDF
2013,sz430703,高山水,2013年年度报告_(3162k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-28/63943272.PDF
2013,sz400057,联谊5,2013年年度报告_(1403k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-28/63943265.PDF
2013,sz430314,新橡科技,2013年年度报告(更新后)_(1680k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-28/63943021.PDF
2013,sz430263,蓝天环保,2013年年度报告_(2081k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-28/63943002.PDF
2013,sz430691,麦稻之星,2013年年度报告_(891k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-28/63942946.PDF
2013,sz430376,东亚装饰,2013年年度报告_(2336k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-28/63942944.PDF
2013,sz430501,超宇环保,2013年年度报告_(2026k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-28/63942929.PDF
2013,sz430280,索享股份,2013年年度报告_(1930k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-28/63942909.PDF
2013,sz430279,华安股份,2013年年度报告_(2526k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-28/63942351.PDF
2013,sz430161,光谷信息,2013年年度报告_(21954k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-28/63942350.PDF
2013,sz430315,众联信息,2013年年度报告_(1337k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-28/63942334.PDF
2013,sz430237,大汉三通,2013年年度报告_(581k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-28/63942279.PDF
2013,sz430640,摩威环境,2013年年度报告_(1173k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-28/63940601.PDF
2013,sz430687,华瑞核安,2013年年度报告_(614k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-28/63940291.PDF
2013,sz430064,金山顶尖,2013年年度报告_(1034k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-28/63940068.PDF
2013,sz430267,盛世光明,2013年年度报告_(1720k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-28/63940027.PDF
2013,sz430230,银都传媒,2013年年度报告_(2297k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-28/63940000.PDF
2013,sz430277,福乐维,2013年年度报告_(1770k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-28/63939474.PDF
2013,sz430171,电信易通,2013年年度报告_(1302k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-28/63939470.PDF
2013,sz430184,北方跃龙,2013年年度报告_(2367k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-28/63939235.PDF
2013,sz430362,东电创新,2013年年度报告_(1772k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-28/63939010.PDF
2013,sz430667,三多堂,2013年年度报告_(1245k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-28/63939000.PDF
2013,sz430119,鸿仪四方,2013年年度报告_(1823k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-28/63938672.PDF
2013,sz430330,捷世智通,2013年年度报告_(2350k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-28/63938386.PDF
2013,sz002390,信邦制药,2013年年度报告(更新后)_(2787k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-28/63938768.PDF
2013,sz430568,光莆电子,2013年年度报告_(1786k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-28/63938194.PDF
2013,sz430166,一正启源,2013年年度报告_(1891k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-28/63938179.PDF
2013,sz430295,捷虹股份,2013年年度报告_(2265k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-28/63938044.PDF
2013,sz601106,中国一重,2013年年度报告_(3100k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-28/63936665.PDF
2013,sz600882,华联矿业,2013年年度报告_(921k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-28/63936643.PDF
2013,sz600838,上海九百,2013年年度报告_(1812k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-28/63936620.PDF
2013,sz601636,旗滨集团,2013年年度报告(修订版)_(2212k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-28/63936602.PDF
2013,sz600827,友谊股份,2013年年度报告_(7208k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-28/63936541.PDF
2013,sz600705,中航投资,2013年年度报告_(1414k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-28/63936507.PDF
2013,sz600383,金地集团,2013年年度报告_(6583k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-28/63936472.PDF
2013,sz600721,百花村,2013年年度报告_(2303k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-28/63936457.PDF
2013,sz002027,七喜控股,2013年年度报告_(2908k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-28/63931425.PDF
2013,sz002212,南洋股份,2013年年度报告_(1675k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-28/63931399.PDF
2013,sz002239,金 飞 达,2013年年度报告_(1420k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-28/63931310.PDF
2013,sz002386,天原集团,2013年年度报告_(4097k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-28/63931171.PDF
2013,sz002467,二六三,2013年年度报告_(2783k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-28/63931120.PDF
2013,sz002417,三元达,2013年年度报告_(2227k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-28/63931090.PDF
2013,sz002617,露笑科技,2013年年度报告_(2575k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-28/63931027.PDF
2013,sz002328,新朋股份,2013年年度报告_(2658k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-28/63930301.PDF
2013,sz002161,远 望 谷,2013年年度报告_(2653k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-28/63930026.PDF
2013,sz002495,佳隆股份,2013年年度报告_(2175k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-28/63929731.PDF
2013,sz002721,金一文化,2013年年度报告_(3208k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-28/63929404.PDF
2013,sz000552,靖远煤电,2013年年度报告(更新后)_(2961k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-28/63929347.PDF
2013,sz002150,通润装备,2013年年度报告_(902k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-28/63929285.PDF
2013,sz002472,双环传动,2013年年度报告_(829k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-28/63929252.PDF
2013,sz300378,鼎捷软件,2013年年度报告_(1177k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-28/63928927.PDF
2013,sz002248,华东数控,2013年年度报告_(2296k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-28/63928775.PDF
2013,sz002256,彩虹精化,2013年年度报告_(2478k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-28/63928755.PDF
2013,sz000023,深天地Ａ,2013年年度报告_(2911k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-28/63928604.PDF
2013,sz002440,闰土股份,2013年年度报告_(3223k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-28/63928335.PDF
2013,sz002623,亚玛顿,2013年年度报告_(2557k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-28/63928297.PDF
2013,sz000511,烯碳新材,2013年年度报告_(1713k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-28/63928132.PDF
2013,sz002627,宜昌交运,2013年年度报告_(1246k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-28/63927868.PDF
2013,sz000600,建投能源,2013年年度报告_(5381k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-28/63927621.PDF
2013,sz002168,深圳惠程,2013年年度报告_(1862k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-28/63927506.PDF
2013,sz000903,云内动力,2013年年度报告_(1391k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-28/63927420.PDF
2013,sz002154,报 喜 鸟,2013年年度报告_(3555k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-28/63926732.PDF
2013,sz000807,云铝股份,2013年年度报告_(3655k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-28/63926662.PDF
2013,sz002377,国创高新,2013年年度报告_(2792k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-28/63924113.PDF
2013,sz600387,海越股份,2013年年度报告_(2346k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-26/63933090.PDF
2013,sz002625,龙生股份,2013年年度报告_(560k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-26/63932560.PDF
2013,sz002443,金洲管道,2013年年度报告_(897k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-26/63932526.PDF
2013,sz000996,中国中期,2013年年度报告_(3453k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-26/63932438.PDF
2013,sz000650,仁和药业,2013年年度报告_(3157k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-26/63932360.PDF
2013,sz002427,尤夫股份,2013年年度报告_(2836k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-26/63932326.PDF
2013,sz002485,希努尔,2013年年度报告_(1004k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-26/63932273.PDF
2013,sz002333,罗普斯金,2013年年度报告_(1141k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-26/63932216.PDF
2013,sz000863,三湘股份,2013年年度报告_(2702k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-26/63932181.PDF
2013,sz000923,河北宣工,2013年年度报告_(709k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-26/63932132.PDF
2013,sz300293,蓝英装备,2013年年度报告_(2217k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-26/63932069.PDF
2013,sz002222,福晶科技,2013年年度报告_(990k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-26/63932052.PDF
2013,sz002149,西部材料,2013年年度报告_(2630k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-26/63931974.PDF
2013,sz002093,国脉科技,2013年年度报告_(951k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-26/63931894.PDF
2013,sz000691,亚太实业,2013年年度报告_(1982k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-26/63931851.PDF
2013,sz002137,实 益 达,2013年年度报告_(1184k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-26/63931818.PDF
2013,sz601208,东材科技,2013年年度报告_(1413k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-26/63931737.PDF
2013,sz600881,亚泰集团,2013年年度报告_(8778k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-26/63931711.PDF
2013,sz000615,湖北金环,2013年年度报告_(738k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-26/63931667.PDF
2013,sz600869,远东电缆,2013年年度报告(修订版)_(2034k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-26/63931637.PDF
2013,sz600870,厦华电子,2013年年度报告_(5938k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-26/63931585.PDF
2013,sz600779,水井坊,2013年年度报告_(2145k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-26/63931567.PDF
2013,sz600781,辅仁药业,2013年年度报告_(1702k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-26/63931558.PDF
2013,sz002695,煌上煌,2013年年度报告_(878k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-26/63931490.PDF
2013,sz600592,龙溪股份,2013年年度报告_(2399k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-26/63931304.PDF
2013,sz600726,华电能源,2013年年度报告_(4458k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-26/63931283.PDF
2013,sz600561,江西长运,2013年年度报告_(5559k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-26/63930903.PDF
2013,sz600586,金晶科技,2013年年度报告_(1984k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-26/63930896.PDF
2013,sz600566,洪城股份,2013年年度报告_(687k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-26/63930890.PDF
2013,sz600546,山煤国际,2013年年度报告_(4063k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-26/63930854.PDF
2013,sz600543,莫高股份,2013年年度报告_(1663k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-26/63930827.PDF
2013,sz002420,毅昌股份,2013年年度报告_(4638k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-26/63930717.PDF
2013,sz002141,蓉胜超微,2013年年度报告_(2613k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-26/63930636.PDF
2013,sz002551,尚荣医疗,2013年年度报告_(6261k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-26/63930500.PDF
2013,sz002422,科伦药业,2013年年度报告_(1237k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-26/63930431.PDF
2013,sz000815,美利纸业,2013年年度报告_(2990k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-26/63930384.PDF
2013,sz600281,太化股份,2013年年度报告_(2199k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-26/63930205.PDF
2013,sz000711,天伦置业,2013年年度报告_(1019k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-26/63930015.PDF
2013,sz600257,大湖股份,2013年年度报告_(1764k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-26/63929964.PDF
2013,sz600239,云南城投,2013年年度报告_(2585k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-26/63929947.PDF
2013,sz600319,*ST亚星,2013年年度报告_(2010k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-26/63929911.PDF
2013,sz600315,上海家化,2013年年度报告_(936k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-26/63929893.PDF
2013,sz000158,常山股份,2013年年度报告_(992k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-26/63929822.PDF
2013,sz600208,新湖中宝,2013年年度报告_(3082k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-26/63929575.PDF
2013,sz600854,春兰股份,2013年年度报告_(4297k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-26/63929551.PDF
2013,sz900956,东贝Ｂ股,2013年年度报告_(1701k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-26/63929529.PDF
2013,sz601218,吉鑫科技,2013年年度报告_(1682k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-26/63929486.PDF
2013,sz000700,模塑科技,2013年年度报告_(2868k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-26/63929363.PDF
2013,sz000825,太钢不锈,2013年年度报告_(3985k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-26/63929031.PDF
2013,sz600112,天成控股,2013年年度报告_(2088k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-26/63928986.PDF
2013,sz600185,格力地产,2013年年度报告_(1863k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-26/63928960.PDF
2013,sz002075,沙钢股份,2013年年度报告_(1007k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-26/63928874.PDF
2013,sz000680,山推股份,2013年年度报告_(4033k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-26/63928688.PDF
2013,sz601006,大秦铁路,2013年年度报告_(5831k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-26/63928597.PDF
2013,sz600815,厦工股份,2013年年度报告_(3095k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-26/63928580.PDF
2013,sz600770,综艺股份,2013年年度报告_(5610k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-26/63928519.PDF
2013,sz600891,秋林集团,2013年年度报告_(3844k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-26/63928495.PDF
2013,sz600774,汉商集团,2013年年度报告_(1720k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-26/63928477.PDF
2013,sz002562,兄弟科技,2013年年度报告_(2639k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-26/63928264.PDF
2013,sz000534,万泽股份,2013年年度报告_(3129k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-26/63928226.PDF
2013,sz002006,精功科技,2013年年度报告_(1257k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-26/63928106.PDF
2013,sz002098,浔兴股份,2013年年度报告(更新后)_(1173k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-26/63928081.PDF
2013,sz002375,亚厦股份,2013年年度报告_(2848k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-26/63928015.PDF
2013,sz002278,神开股份,2013年年度报告_(2296k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-26/63927977.PDF
2013,sz600462,石岘纸业,2013年年度报告_(1475k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-26/63927887.PDF
2013,sz600614,鼎立股份,2013年年度报告_(4432k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-26/63927834.PDF
2013,sz600745,中茵股份,2013年年度报告_(4438k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-26/63927807.PDF
2013,sz000009,中国宝安,2013年年度报告_(3447k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-26/63927712.PDF
2013,sz002142,宁波银行,2013年年度报告_(1086k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-26/63927573.PDF
2013,sz002272,川润股份,2013年年度报告_(2508k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-26/63927460.PDF
2013,sz002066,瑞泰科技,2013年年度报告_(3173k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-26/63927362.PDF
2013,sz002038,双鹭药业,2013年年度报告_(2943k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-26/63927332.PDF
2013,sz002463,沪电股份,2013年年度报告(更新后)_(2739k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-26/63927321.PDF
2013,sz002554,惠博普,2013年年度报告_(2763k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-26/63927275.PDF
2013,sz300369,绿盟科技,2013年年度报告_(3104k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-26/63927251.PDF
2013,sz002317,众生药业,2013年年度报告_(1676k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-26/63927165.PDF
2013,sz600193,创兴资源,2013年年度报告_(679k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-26/63926849.PDF
2013,sz600385,*ST金泰,2013年年度报告_(1742k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-26/63926822.PDF
2013,sz002116,中国海诚,2013年年度报告_(2588k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-26/63926771.PDF
2013,sz000536,华映科技,2013年年度报告_(3002k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-26/63926493.PDF
2013,sz600100,同方股份,2013年年度报告(修订版)_(3326k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-26/63926436.PDF
2013,sz600110,中科英华,2013年年度报告_(17077k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-26/63926399.PDF
2013,sz002388,新亚制程,2013年年度报告_(1047k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-26/63926345.PDF
2013,sz002174,梅 花 伞,2013年年度报告_(824k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-26/63926203.PDF
2013,sz000005,世纪星源,2013年年度报告_(2338k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-26/63926079.PDF
2013,sz000967,上风高科,2013年年度报告_(2833k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-26/63925751.PDF
2013,sz600807,天业股份,2013年年度报告(修订版)_(4204k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-26/63925192.PDF
2013,sz600479,千金药业,2013年年度报告_(1911k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-26/63925163.PDF
2013,sz601999,出版传媒,2013年年度报告_(5258k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-26/63925134.PDF
2013,sz600250,南纺股份,2013年年度报告_(2455k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-26/63924938.PDF
2013,sz600107,美尔雅,2013年年度报告_(1936k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-26/63924908.PDF
2013,sz600272,开开实业,2013年年度报告_(4669k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-26/63924840.PDF
2013,sz600064,南京高科,2013年年度报告(修订版)_(4627k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-26/63924786.PDF
2013,sz200706,瓦 轴Ｂ,2013年年度报告_(719k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-26/63924561.PDF
2013,sz600638,新黄浦,2013年年度报告_(4986k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-26/63924296.PDF
2013,sz600817,ST宏盛,2013年年度报告_(1627k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-26/63924271.PDF
2013,sz600679,金山开发,2013年年度报告_(696k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-26/63924252.PDF
